Algorithm,CoinName,FullName,FullyPremined,Id,ImageUrl,Name,PreMinedValue,ProofType,SortOrder,Sponsored,Symbol,TotalCoinSupply,TotalCoinsFreeFloat,Url
Scrypt,PhoenixCoin,PhoenixCoin (PXC),0,4590,/media/20058/pxc.png,PXC,N/A,PoW/PoS,186,False,PXC,98000000,N/A,/coins/pxc/overview
Scrypt,PayCoin,PayCoin (PYC),0,4591,/media/19878/pyc.png,PYC,N/A,PoW/PoS,187,False,PYC,30000000,N/A,/coins/pyc/overview
Scrypt,ReddCoin,ReddCoin (RDD),0,4592,/media/19887/rdd.png,RDD,N/A,PoW/PoS,188,False,RDD,27500000000,N/A,/coins/rdd/overview
Scrypt,RipOffCoin,RipOffCoin (RIPO),0,4593,/media/20051/ripo.png,RIPO,N/A,PoW,189,False,RIPO,12000000,N/A,/coins/ripo/overview
Scrypt,RonPaulCoin,RonPaulCoin (RPC),0,4594,/media/19895/rpc-2.png,RPC,N/A,PoW,190,False,RPC,21000000,N/A,/coins/rpc/overview
Scrypt-n,RotoCoin,RotoCoin (RT2),0,4595,/media/19896/rt2.png,RT2,N/A,PoW/PoS,191,False,RT2,288000,N/A,/coins/rt2/overview
Scrypt,RoyalCoin,RoyalCoin (RYC),0,4596,/media/19898/ryc.png,RYC,N/A,PoW,192,False,RYC,140000000,N/A,/coins/ryc/overview
Scrypt,RazorCoin,RazorCoin (RZR),0,4597,/media/20055/rzr.png,RZR,N/A,PoW,193,False,RZR,4000000,N/A,/coins/rzr/overview
Scrypt,Saturn2Coin,Saturn2Coin (SAT2),0,4598,/media/19897/sat2.png,SAT2,N/A,PoW,194,False,SAT2,15000000000,N/A,/coins/sat2/overview
Scrypt,StableCoin,StableCoin (SBC),0,4599,/media/19900/sbc.png,SBC,N/A,PoW,195,False,SBC,250000000,N/A,/coins/sbc/overview
Scrypt,ShadowCash,ShadowCash (SDC),0,4600,/media/20419/sdc.png,SDC,N/A,PoW/PoS,196,False,SDC,N/A,N/A,/coins/sdc/overview
Multiple,SaffronCoin,SaffronCoin (SFR),0,4601,/media/19903/sfr.png,SFR,N/A,PoW,197,False,SFR,111000000,N/A,/coins/sfr/overview
Scrypt,ShadeCoin,ShadeCoin (SHADE),0,4602,/media/20056/shade.png,SHADE,N/A,PoW/PoS,198,False,SHADE,2000000,N/A,/coins/shade/overview
X15,ShieldCoin,ShieldCoin (SHLD),0,4603,/media/19904/shld.png,SHLD,N/A,PoW/PoS,199,False,SHLD,1000000,N/A,/coins/shld/overview
Scrypt,SilkCoin,SilkCoin (SILK),0,4604,/media/20057/silk.png,SILK,N/A,PoW/PoS,200,False,SILK,1000000,N/A,/coins/silk/overview
X13,SterlingCoin,SterlingCoin (SLG),0,4605,/media/20428/slg.png,SLG,N/A,PoS,201,False,SLG,0,N/A,/coins/slg/overview
Scrypt,SmartCoin,SmartCoin (SMC),0,4606,/media/20059/smc.png,SMC,N/A,PoW,202,False,SMC,51200000,N/A,/coins/smc/overview
X15,SoleCoin,SoleCoin (SOLE),0,4607,/media/20431/sole.png,SOLE,N/A,PoW/PoS,203,False,SOLE,1200000,N/A,/coins/sole/overview
Scrypt-n,SpainCoin,SpainCoin (SPA),0,4608,/media/19911/spa.png,SPA,N/A,PoW,204,False,SPA,50000000,N/A,/coins/spa/overview
Scrypt,Spots,Spots (SPT),0,4609,/media/19917/spt.png,SPT,N/A,PoW,205,False,SPT,100000000,N/A,/coins/spt/overview
Scrypt,SecureCoin,SecureCoin (SRC),0,4611,/media/19918/src.png,SRC,N/A,PoW,206,False,SRC,21000000,N/A,/coins/src/overview
X13,SSVCoin,SSVCoin (SSV),0,4613,/media/20060/ssv.png,SSV,N/A,PoW,207,False,SSV,21000000,N/A,/coins/ssv/overview
N/A,Stellar,Stellar (XLM),0,4614,/media/20696/str.png,XLM,N/A,N/A,208,False,XLM,100804167793,N/A,/coins/xlm/overview
X11,SuperCoin,SuperCoin (SUPER),0,4615,/media/20061/super.png,SUPER,N/A,PoW/PoS,209,False,SUPER,150000000,N/A,/coins/super/overview
Scrypt,BitSwift,BitSwift (SWIFT),0,4616,/media/20446/swift.png,SWIFT,N/A,PoW/PoS,210,False,SWIFT,N/A,N/A,/coins/swift/overview
X11,SyncCoin,SyncCoin (SYNC),0,4617,/media/19922/sync.png,SYNC,N/A,PoW/PoS,211,False,SYNC,1000,N/A,/coins/sync/overview
Scrypt,TagCoin,TagCoin (TAG),0,4619,/media/19925/tag.png,TAG,N/A,PoW/PoS,213,False,TAG,1000000,N/A,/coins/tag/overview
SHA256,TakCoin,TakCoin (TAK),0,4620,/media/19928/tak.png,TAK,N/A,PoW/PoS,214,False,TAK,7515187520,N/A,/coins/tak/overview
Multiple,TeslaCoin,TeslaCoin (TES),0,4622,/media/19927/tes.png,TES,N/A,PoW/PoS,215,False,TES,60800000,N/A,/coins/tes/overview
SHA256,TigerCoin,TigerCoin (TGC),0,4623,/media/19930/tgc.png,TGC,N/A,PoW,216,False,TGC,47011968,N/A,/coins/tgc/overview
SHA256,TitCoin,TitCoin (TIT),0,4624,/media/20069/tit.png,TIT,N/A,PoW,217,False,TIT,69000000,N/A,/coins/tit/overview
X11,TorCoin,TorCoin (TOR),0,4625,/media/19934/tor.png,TOR,N/A,PoW/PoS,218,False,TOR,10000000,N/A,/coins/tor/overview
SHA256,TerraCoin,TerraCoin (TRC),0,4626,/media/19938/terracoin.png,TRC,N/A,PoW,219,False,TRC,42000000,N/A,/coins/trc/overview
Scrypt,TittieCoin,TittieCoin (TTC),0,4627,/media/20064/ttc.png,TTC,N/A,PoW,220,False,TTC,1000000,N/A,/coins/ttc/overview
SHA256,Umbrella,Umbrella (ULTC),0,4628,/media/20063/ultc.png,ULTC,N/A,PoW,221,False,ULTC,2625000,N/A,/coins/ultc/overview
SHA256,UnbreakableCoin,UnbreakableCoin (UNB),0,4629,/media/19940/unb.png,UNB,N/A,PoW,222,False,UNB,80000000,N/A,/coins/unb/overview
SHA256,Unobtanium,Unobtanium (UNO),0,4630,/media/20065/uno.png,UNO,N/A,PoW,223,False,UNO,250000,N/A,/coins/uno/overview
X11,UroCoin,UroCoin (URO),0,4631,/media/19937/uro.png,URO,N/A,PoW,224,False,URO,0,N/A,/coins/uro/overview
Scrypt,UnitaryStatus Dollar,UnitaryStatus Dollar (USDE),0,5011,/media/20465/usde.png,USDE,N/A,PoW/PoS,225,False,USDE,1600000000,N/A,/coins/usde/overview
Scrypt,UltraCoin,UltraCoin (UTC),0,5012,/media/19942/utc.png,UTC,N/A,PoW/PoS,226,False,UTC,100000000,N/A,/coins/utc/overview
X13,Utility Coin,Utility Coin (UTIL),0,5013,/media/20067/util.png,UTIL,N/A,PoW/PoS,227,False,UTIL,0,N/A,/coins/util/overview
X11,VidioCoin,VidioCoin (VDO),0,5014,/media/20066/vdo.png,VDO,N/A,PoW/PoS,228,False,VDO,0,N/A,/coins/vdo/overview
Scrypt,ViaCoin,ViaCoin (VIA),0,5015,/media/20070/via.png,VIA,N/A,PoW,229,False,VIA,23000000,N/A,/coins/via/overview
X11,VootCoin,VootCoin (VOOT),0,5016,/media/19946/voot.png,VOOT,N/A,PoW,230,False,VOOT,0,N/A,/coins/voot/overview
Scrypt,VeriCoin,VeriCoin (VRC),0,5017,/media/20068/vrc.png,VRC,N/A,PoW/PoS,231,False,VRC,0,N/A,/coins/vrc/overview
Lyra2RE,VertCoin,VertCoin (VTC),0,5018,/media/19945/vtc.png,VTC,N/A,PoW,232,False,VTC,84000000,N/A,/coins/vtc/overview
Scrypt,WhiteCoin,WhiteCoin (WC),0,5019,/media/19948/wc.png,WC,N/A,PoW/PoS,233,False,WC,300000000,N/A,/coins/wc/overview
Scrypt,WorldCoin,WorldCoin (WDC),0,5020,/media/19949/wdc.png,WDC,N/A,PoW,234,False,WDC,265420800,N/A,/coins/wdc/overview
X11,SapienceCoin,SapienceCoin (XAI),0,5021,/media/20071/xai.png,XAI,N/A,PoB/PoS,235,False,XAI,0,N/A,/coins/xai/overview
Scrypt,SocialXbotCoin,SocialXbotCoin (XBOT),0,5022,/media/20073/xbot.png,XBOT,N/A,PoW/PoS,236,False,XBOT,2000000,N/A,/coins/xbot/overview
X11,X11 Coin,X11 Coin (XC),0,5024,/media/19956/xc.png,XC,N/A,PoW/PoS,237,False,XC,5500000,N/A,/coins/xc/overview
Scrypt,Xcash,Xcash (XCASH),0,5025,/media/20075/xcash.png,XCASH,N/A,PoW/PoS,238,False,XCASH,2400000,N/A,/coins/xcash/overview
Multiple,Crypti,Crypti (XCR),0,5026,/media/19710/frac.png,XCR,N/A,PoS,239,False,XCR,0,N/A,/coins/xcr/overview
SHA256,JouleCoin,JouleCoin (XJO),0,5027,/media/19962/xjo.png,XJO,N/A,PoW,240,False,XJO,45000000,N/A,/coins/xjo/overview
X11,LibertyCoin,LibertyCoin (XLB),0,5028,/media/19966/xlb.png,XLB,N/A,PoW/PoS,241,False,XLB,16500000,N/A,/coins/xlb/overview
Multiple,PrimeCoin,PrimeCoin (XPM),0,5029,/media/19970/xpm.png,XPM,N/A,PoW,242,False,XPM,N/A,N/A,/coins/xpm/overview
X13,StealthCoin,StealthCoin (XST),0,5032,/media/20077/xst.png,XST,N/A,PoW/PoS,243,False,XST,0,N/A,/coins/xst/overview
Scrypt,XXXCoin,XXXCoin (XXX),0,5033,/media/350617/xxx.png,XXX,N/A,PoW/PoS,244,False,XXX,50000000,N/A,/coins/xxx/overview
Scrypt,YAcCoin,YAcCoin (YAC),0,5034,/media/19976/yac.png,YAC,N/A,PoW,245,False,YAC,2000000000,N/A,/coins/yac/overview
Scrypt,ZCC Coin,ZCC Coin (ZCC),0,5035,/media/19979/zcc.png,ZCC,N/A,PoW,246,False,ZCC,1000000000,N/A,/coins/zcc/overview
Scrypt,ZedCoins,ZedCoins (ZED),0,5036,/media/19981/zed.png,ZED,N/A,PoW,247,False,ZED,120000000,N/A,/coins/zed/overview
X11,ZiftrCoin,ZiftrCoin (ZRC*),0,5037,/media/20078/zrc.png,ZRC*,N/A,PoW,248,False,ZRC*,450000000,N/A,/coins/zrcstar/overview
CryptoNight,ByteCoin,ByteCoin (BCN),0,5280,/media/12318404/bcn.png,BCN,N/A,PoW,249,False,BCN,184467440735,N/A,/coins/bcn/overview
X13,Elektron,Elektron (EKN),0,5281,/media/20270/ekn.png,EKN,N/A,PoW/PoS,250,False,EKN,3000000,N/A,/coins/ekn/overview
CryptoNight,DigitalNote ,DigitalNote  (XDN),0,5282,/media/19957/xdn.jpg,XDN,N/A,PoW,251,False,XDN,8589869056,N/A,/coins/xdn/overview
SHA256,XauCoin,XauCoin (XAU),0,5283,/media/20479/xau.png,XAU,N/A,PoW,252,False,XAU,2100000,N/A,/coins/xau/overview
N/A,TimesCoin,TimesCoin (TMC),0,5284,/media/20451/tmc.png,TMC,N/A,N/A,253,False,TMC,16000000,N/A,/coins/tmc/overview
N/A,NEM,NEM (XEM),0,5285,/media/20490/xem.png,XEM,N/A,PoI,254,False,XEM,8999999999,N/A,/coins/xem/overview
Shabal256,BurstCoin,BurstCoin (BURST),0,5286,/media/16746623/burst.png,BURST,N/A,PoC,255,False,BURST,2158812800,N/A,/coins/burst/overview
SHA256,NuBits,NuBits (NBT),0,5287,/media/20363/nbt.png,NBT,N/A,PoS,256,False,NBT,N/A,N/A,/coins/nbt/overview
Counterparty,StorjCoin,StorjCoin (SJCX),0,5288,/media/20422/sjcx.png,SJCX,N/A,PoS,257,False,SJCX,500000000,N/A,/coins/sjcx/overview
X11,StartCoin,StartCoin (START),1,5289,/media/19916/start.png,START,N/A,PoW,258,False,START,45079785,N/A,/coins/start/overview
Blake,BigCoin,BigCoin (HUGE),0,5290,/media/20318/huge.png,HUGE,N/A,PoW,259,False,HUGE,164429865,N/A,/coins/huge/overview
N/A,CounterParty,CounterParty (XCP),1,5292,/media/19960/xcp.png,XCP,N/A,PoW,261,False,XCP,2600000,N/A,/coins/xcp/overview
N/A,MaidSafe Coin,MaidSafe Coin (MAID),0,5293,/media/352247/maid.png,MAID,N/A,N/A,262,False,MAID,452552412,N/A,/coins/maid/overview
Scrypt,007 coin,007 coin (007),0,5294,/media/350595/007.png,007,N/A,PoW,263,False,007,989800,N/A,/coins/007/overview
N/A,NuShares,NuShares (NSR),0,5295,/media/20378/nsr.png,NSR,N/A,PoS,264,False,NSR,1000000000,N/A,/coins/nsr/overview
Scrypt,MonaCoin,MonaCoin (MONA),0,5296,/media/19801/mona.png,MONA,N/A,PoW,265,False,MONA,105120000,N/A,/coins/mona/overview
N/A,SolarFarm,SolarFarm (CELL),1,5297,/media/20227/cell.png,CELL,N/A,PoW,266,False,CELL,1000000000,N/A,/coins/cell/overview
SHA256,TekCoin,TekCoin (TEK),0,5298,/media/19929/tek.png,TEK,N/A,PoW/PoS,267,False,TEK,100000000,N/A,/coins/tek/overview
SHA256,Positron,Positron (TRON),0,5299,/media/20459/tron.png,TRON,N/A,PoW/PoS,268,False,TRON,1000000,N/A,/coins/tron/overview
N/A,BitBay,BitBay (BAY),0,5300,/media/1383137/bay1.png,BAY,N/A,PoS,269,False,BAY,N/A,N/A,/coins/bay/overview
SHA256,Neutron,Neutron (NTRN),0,5301,/media/12318281/ntrn.png,NTRN,N/A,PoW/PoS,270,False,NTRN,68000000,N/A,/coins/ntrn/overview
SHA256,Sling Coin,Sling Coin (SLING),0,5302,/media/20425/sling.png,SLING,N/A,PoW,271,False,SLING,1000000,N/A,/coins/sling/overview
Whirlpool,Vcash,Vcash (XVC),0,5303,/media/350813/xvc.png,XVC,N/A,PoS,272,False,XVC,N/A,N/A,/coins/xvc/overview
Scrypt,CraveCoin,CraveCoin (CRAVE),0,5304,/media/20242/crave.png,CRAVE,N/A,PoW/PoS,273,False,CRAVE,N/A,N/A,/coins/crave/overview
N/A,BlockNet,BlockNet (BLOCK),0,5305,/media/20204/block.png,BLOCK,N/A,PoW/PoS,274,False,BLOCK,N/A,N/A,/coins/block/overview
Scrypt,Stability Shares,Stability Shares (XSI),0,5306,/media/20165/xsi.png,XSI,N/A,PoW/PoS,275,False,XSI,15000000,N/A,/coins/xsi/overview
N/A,Giga Hash,Giga Hash (GHS),0,5307,/media/19565/cexio.png,GHS,N/A,N/A,276,False,GHS,0,N/A,/coins/ghs/overview
N/A,ByteCent,ByteCent (BYC),0,5308,/media/20217/byc.png,BYC,N/A,PoW,277,False,BYC,33000000,N/A,/coins/byc/overview
Scrypt,GridCoin,GridCoin (GRC),0,5309,/media/20307/grc.png,GRC,N/A,DPoR,278,False,GRC,N/A,N/A,/coins/grc/overview
N/A,Gemz Social,Gemz Social (GEMZ),0,5310,/media/19710/frac.png,GEMZ,N/A,PoW,279,False,GEMZ,90000000,N/A,/coins/gemz/overview
Scrypt,KryptCoin,KryptCoin (KTK),0,5311,/media/19771/ktk.png,KTK,N/A,PoS,280,False,KTK,17000000,N/A,/coins/ktk/overview
N/A,Horizon,Horizon (HZ),1,5312,/media/20320/hz.png,HZ,N/A,PoS,281,False,HZ,1000000000,N/A,/coins/hz/overview
Groestl,FairCoin,FairCoin (FAIR),0,5313,/media/20287/fair.png,FAIR,N/A,PoW/PoS,282,False,FAIR,0,N/A,/coins/fair/overview
N/A,QoraCoin,QoraCoin (QORA),0,5314,/media/19876/qora.png,QORA,N/A,PoS,283,False,QORA,10000000000,N/A,/coins/qora/overview
Scrypt,RubyCoin,RubyCoin (RBY),0,5316,/media/351279/rby.png,RBY,N/A,PoS,285,False,RBY,0,N/A,/coins/rby/overview
Scrypt,PesetaCoin,PesetaCoin (PTC),0,5317,/media/19868/ptc.png,PTC,N/A,PoW,286,False,PTC,166386000,N/A,/coins/ptc/overview
X13,Kore,Kore (KORE),0,5318,/media/14543972/kore.png,KORE,N/A,PoW/PoS,287,False,KORE,13200000,N/A,/coins/kore/overview
Scrypt,Wild Beast Coin,Wild Beast Coin (WBB),0,5319,/media/20477/wbb.png,WBB,N/A,PoW,288,False,WBB,2628000,N/A,/coins/wbb/overview
SHA256,Sonic Screw Driver Coin,Sonic Screw Driver Coin (SSD),0,5320,/media/20443/ssd.png,SSD,N/A,PoW/PoS,289,False,SSD,0,N/A,/coins/ssd/overview
N/A,TileCoin,TileCoin (XTC),0,5321,/media/20167/xtc.png,XTC,N/A,N/A,290,False,XTC,100000000,N/A,/coins/xtc/overview
Scrypt,Dnotes,Dnotes (NOTE),0,5322,/media/19832/note.png,NOTE,N/A,PoW,291,False,NOTE,500000000,N/A,/coins/note/overview
N/A,GridPay,GridPay (GRID*),0,5323,/media/20313/grid.png,GRID*,N/A,N/A,292,False,GRID*,0,N/A,/coins/gridstar/overview
Scrypt,FlorinCoin,FlorinCoin (FLO),0,5325,/media/1383331/flo1.png,FLO,N/A,PoW,293,False,FLO,160000000,N/A,/coins/flo/overview
SHA256,MaieutiCoin,MaieutiCoin (MMXIV),0,5326,/media/19798/mmxiv.png,MMXIV,N/A,PoS,294,False,MMXIV,2014,N/A,/coins/mmxiv/overview
Scrypt,8BIT Coin,8BIT Coin (8BIT),0,5327,/media/20176/8bit.png,8BIT,N/A,PoW/PoS,295,False,8BIT,0,N/A,/coins/8bit/overview
X13,Sativa Coin,Sativa Coin (STV),0,5328,/media/20444/stv.png,STV,N/A,PoW/PoS,296,False,STV,10000000,N/A,/coins/stv/overview
N/A,EbolaShare,EbolaShare (EBS),0,5329,/media/20267/ebs.png,EBS,N/A,PoS,297,False,EBS,2100000,N/A,/coins/ebs/overview
X13,AeroMe,AeroMe (AM),0,5330,/media/20191/am.png,AM,N/A,PoW/PoS,298,False,AM,12000000,N/A,/coins/am/overview
M7M,Coin Magi,Coin Magi (XMG),0,5331,/media/20154/xmg.png,XMG,N/A,PoW/PoM/PoSII,299,False,XMG,N/A,N/A,/coins/xmg/overview
X11,AmberCoin,AmberCoin (AMBER),0,5332,/media/20187/amber.png,AMBER,N/A,PoW/PoS,300,False,AMBER,1000000000,N/A,/coins/amber/overview
SHA3,JackPotCoin,JackPotCoin (JPC),0,5333,/media/19759/jpc.png,JPC,N/A,PoW/PoS,301,False,JPC,0,N/A,/coins/jpc/overview
X11,NakomotoDark,NakomotoDark (NKT),0,5334,/media/20371/nkt.png,NKT,N/A,PoW/PoS,302,False,NKT,0,N/A,/coins/nkt/overview
Multiple,JoinCoin,JoinCoin (J),0,5335,/media/20350/j.png,J,N/A,PoW,303,False,J,2800000,N/A,/coins/j/overview
Scrypt,GhostCoin,GhostCoin (GHC),0,5336,/media/19721/ghc.png,GHC,N/A,PoW/PoS,304,False,GHC,750000000,N/A,/coins/ghc/overview
X13,DayTrader Coin,DayTrader Coin (DTC),0,5337,/media/19688/dtc.png,DTC,N/A,PoW/PoS,305,False,DTC*,1000000,N/A,/coins/dtc/overview
Scrypt,ArtByte,ArtByte (ABY),0,5338,/media/1383379/aby.png,ABY,N/A,PoW,306,False,ABY,1000000000,N/A,/coins/aby/overview
Scrypt,LiteDoge,LiteDoge (LDOGE),0,5339,/media/20332/ldoge.png,LDOGE,N/A,PoW/PoS,307,False,LDOGE,35000000000,N/A,/coins/ldoge/overview
X11,MasterTraderCoin,MasterTraderCoin (MTR),0,5340,/media/19710/frac.png,MTR,N/A,PoW/PoS,308,False,MTR,10110000,N/A,/coins/mtr/overview
X13,Triangles Coin,Triangles Coin (TRI),0,5341,/media/350568/tri.png,TRI,N/A,PoW/PoS,309,False,TRI,120000,N/A,/coins/tri/overview
N/A,SwarmCoin,SwarmCoin (SWARM),1,5342,/media/20445/swarm.png,SWARM,N/A,N/A,310,False,SWARM,100000000,N/A,/coins/swarm/overview
X11,Boolberry,Boolberry (BBR),0,5343,/media/19609/bbr.png,BBR,N/A,PoW,311,False,BBR,18450000,N/A,/coins/bbr/overview
N/A,BitCrystal,BitCrystal (BTCRY),0,5344,/media/20210/btcry.png,BTCRY,N/A,N/A,312,False,BTCRY,0,N/A,/coins/btcry/overview
Momentum,BitCredit,BitCredit (BCR),0,5345,/media/20198/bcr.png,BCR,N/A,PoW,313,False,BCR,210000000,N/A,/coins/bcr/overview
CryptoNight,Pebble Coin,Pebble Coin (XPB),0,5346,/media/20158/xpb.png,XPB,N/A,PoW,314,False,XPB,0,N/A,/coins/xpb/overview
Blake,Dirac Coin,Dirac Coin (XDQ),0,5347,/media/19959/xdq.png,XDQ,N/A,PoW,315,False,XDQ,2272800,N/A,/coins/xdq/overview
Stanford Folding,Folding Coin,Folding Coin (FLDC),0,5348,/media/20284/fldc.png,FLDC,N/A,PoW,316,False,FLDC,1000000000,N/A,/coins/fldc/overview
Scrypt,SolarCoin,SolarCoin (SLR),0,5349,/media/20699/slr.png,SLR,N/A,PoW,317,False,SLR,98100000000,N/A,/coins/slr/overview
X11,Social Media Coin,Social Media Coin (SMAC),0,5350,/media/20427/smac.png,SMAC,N/A,PoW/PoS,318,False,SMAC,0,N/A,/coins/smac/overview
X11,TruckCoin,TruckCoin (TRK),0,5351,/media/20460/trk.png,TRK,N/A,PoW/PoS,319,False,TRK,1000000,N/A,/coins/trk/overview
X11,Ucoin,Ucoin (U),0,5352,/media/351629/u.jpg,U,N/A,PoS,320,False,U,20000000,N/A,/coins/u/overview
Multiple,Unitus,Unitus (UIS),0,5353,/media/20455/uis.png,UIS,N/A,PoW,321,False,UIS,0,N/A,/coins/uis/overview
QuBit,CypherPunkCoin,CypherPunkCoin (CYP),0,5354,/media/20248/cyp.png,CYP,N/A,PoW,322,False,CYP,0,N/A,/coins/cyp/overview
NeoScrypt,UFO Coin,UFO Coin (UFO),0,5355,/media/12318167/ufo1.png,UFO,N/A,PoW,323,False,UFO,4000000000,N/A,/coins/ufo/overview
QuBit,Ascension Coin,Ascension Coin (ASN),0,5356,/media/20192/asn.png,ASN,N/A,PoW/PoS,324,False,ASN,0,N/A,/coins/asn/overview
Scrypt,OrangeCoin,OrangeCoin (OC),0,5357,/media/19843/oc.png,OC,N/A,PoW/PoS,325,False,OC,200000000,N/A,/coins/oc/overview
X11,GSM Coin,GSM Coin (GSM),0,5358,/media/20316/gsm.png,GSM,N/A,PoW/PoS,326,False,GSM,1800000,N/A,/coins/gsm/overview
Scrypt,FriendshipCoin,FriendshipCoin (FSC2),0,5359,/media/19717/fsc.png,FSC2,N/A,PoW/PoS,327,False,FSC2,0,N/A,/coins/fsc2/overview
N/A,NXTTY,NXTTY (NXTTY),0,5360,/media/20379/nxtty.png,NXTTY,N/A,N/A,328,False,NXTTY,0,N/A,/coins/nxtty/overview
X13,QuBuck Coin,QuBuck Coin (QBK),0,5361,/media/20400/qbk.png,QBK,N/A,PoS/PoB,329,False,QBK,0,N/A,/coins/qbk/overview
Blake,BlakeCoin,BlakeCoin (BLC),0,5362,/media/19623/blc.png,BLC,N/A,PoW,330,False,BLC,7000000000,N/A,/coins/blc/overview
X15,MaryJane Coin,MaryJane Coin (MARYJ),0,5363,/media/20343/maryj.png,MARYJ,N/A,PoW/PoS,331,False,MARYJ,0,N/A,/coins/maryj/overview
Scrypt,OmniCron,OmniCron (OMC),0,5365,/media/1381967/omc.png,OMC,N/A,PoW,333,False,OMC,3371337,N/A,/coins/omc/overview
X11,GigCoin,GigCoin (GIG),0,5366,/media/20294/gig.png,GIG,N/A,PoW,334,False,GIG,0,N/A,/coins/gig/overview
Scrypt,CyberCoin,CyberCoin (CC),0,5367,/media/20225/cc.png,CC,N/A,PoW/PoS,335,False,CC,0,N/A,/coins/cc/overview
Scrypt,BitstarCoin,BitstarCoin (BITS),0,5368,/media/19622/bits.png,BITS,N/A,PoW/PoS,336,False,BITS,54256119,N/A,/coins/bits/overview
N/A,LTBCoin,LTBCoin (LTBC),0,5369,/media/20336/ltb.png,LTBC,N/A,PoP/PoV/PoQ,337,False,LTBC,0,N/A,/coins/ltbc/overview
SHA256,NeosCoin,NeosCoin (NEOS),0,5370,/media/1382788/neos1.png,NEOS,N/A,PoS,338,False,NEOS,21000000,N/A,/coins/neos/overview
Scrypt,HyperCoin,HyperCoin (HYPER),0,5371,/media/19744/hyper.png,HYPER,N/A,PoW/PoS,339,False,HYPER,0,N/A,/coins/hyper/overview
Scrypt,Vtorrent,Vtorrent (VTR),0,5372,/media/20471/vtr.png,VTR,N/A,PoW/PoS,340,False,VTR,20000000,N/A,/coins/vtr/overview
Scrypt,MetalCoin,MetalCoin (METAL),0,5373,/media/20359/metal.png,METAL,N/A,PoW,341,False,METAL,0,N/A,/coins/metal/overview
X11,PinkCoin,PinkCoin (PINK),0,5374,/media/350588/pinkcoin-logo.png,PINK,N/A,PoW/PoS,342,False,PINK,500000000,N/A,/coins/pink/overview
Scrypt,GreenCoin,GreenCoin (GRE),0,5375,/media/1382396/grn.png,GRE,N/A,PoW,343,False,GRE,10000000000,N/A,/coins/gre/overview
XG Hash,XG Sports,XG Sports (XG),0,5376,/media/20156/xg.png,XG,N/A,PoW/PoS,344,False,XG,0,N/A,/coins/xg/overview
X11,ChildCoin,ChildCoin (CHILD),0,5377,/media/20233/child.png,CHILD,N/A,PoW,345,False,CHILD,2000000,N/A,/coins/child/overview
X13,BOOM Coin,BOOM Coin (BOOM),0,5378,/media/20208/boom.png,BOOM,N/A,PoW/PoS,346,False,BOOM,0,N/A,/coins/boom/overview
Scrypt,Instamine Nuggets,Instamine Nuggets (MINE),0,5379,/media/20356/mine.png,MINE,N/A,PoW,347,False,MINE,21649485,N/A,/coins/mine/overview
X11,ROS Coin,ROS Coin (ROS),0,5380,,ROS,N/A,PoW/PoS,348,False,ROS,0,N/A,/coins/ros/overview
SHA256,Unattanium,Unattanium (UNAT),0,5381,/media/20456/unat.png,UNAT,N/A,PoW,349,False,UNAT,0,N/A,/coins/unat/overview
N/A,SlimCoin,SlimCoin (SLM),0,5382,/media/20426/slm.png,SLM,N/A,PoB,350,False,SLM,0,N/A,/coins/slm/overview
X11,GAIA Platform,GAIA Platform (GAIA),0,5383,/media/20290/gaia.png,GAIA,N/A,PoS,351,False,GAIA,24000000,N/A,/coins/gaia/overview
X11,TrustPlus,TrustPlus (TRUST),0,5384,/media/19935/trust.png,TRUST,N/A,PoW/PoS,352,False,TRUST,N/A,N/A,/coins/trust/overview
CryptoNight,FantomCoin ,FantomCoin  (FCN),0,5385,/media/20282/fcn.png,FCN,N/A,PoW,353,False,FCN,18400000,N/A,/coins/fcn/overview
M7 POW,Cryptonite,Cryptonite (XCN),0,5386,/media/20483/xcn.png,XCN,N/A,PoW,354,False,XCN,1840000000,N/A,/coins/xcn/overview
Scrypt,Curecoin,Curecoin (CURE),0,5387,/media/1383812/cure.png,CURE,N/A,PoW,355,False,CURE,0,N/A,/coins/cure/overview
Scrypt,Gridmaster,Gridmaster (GMC),0,5388,/media/20299/gmc.png,GMC,N/A,PoW,356,False,GMC,84000000,N/A,/coins/gmc/overview
Multiple,MemoryCoin,MemoryCoin (MMC),0,5389,/media/19795/mmc.png,MMC,N/A,PoW,357,False,MMC,10000000,N/A,/coins/mmc/overview
Scrypt,BitcoinPlus,BitcoinPlus (XBC),0,5391,/media/20488/xbc.png,XBC,N/A,PoW/PoS,359,False,XBC,N/A,N/A,/coins/xbc/overview
X11,ConSpiracy Coin ,ConSpiracy Coin  (CYC),0,5392,/media/19671/cyc.png,CYC,N/A,PoW,360,False,CYC,33000000,N/A,/coins/cyc/overview
N/A,OctoCoin,OctoCoin (OCTO),1,5393,/media/19983/888.png,OCTO,N/A,N/A,361,False,OCTO,88000000,N/A,/coins/octo/overview
Scrypt,MasterCoin,MasterCoin (MSC),1,5394,/media/19814/mst.png,MSC,N/A,PoW,362,False,MSC,619478,N/A,/coins/msc/overview
Scrypt,EggCoin,EggCoin (EGG),0,5395,/media/20269/egg.png,EGG,N/A,PoW/PoS,363,False,EGG,3891,N/A,/coins/egg/overview
